inn,name,got_support_from,did_get_support,service,foundation_date,tech_focus,stage_of_development,market,technology,business_model,main_okved,okved_secondary,msp_category,is_export,inno_cluster_member,skolcovo_member,is_inno_company,is_startup,current_profit,current_profit_tax,current_revenue
6501272461,ооо «визитек»,московский экспортный центр,да,мэц +,2015-03-26,промышленность и индустрия 4.0,,,,,62.01,46.51_60.20_62.02,,да,нет,да,нет,нет,0.0,0.0,0.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7719402047,ооо «моторика»,московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
6501272461,ооо «визитек»,московский экспортный центр,да,мэц +,2015-03-26,промышленность и индустрия 4.0,,,,,62.01,46.51_60.20_62.02,,да,нет,да,нет,нет,0.0,0.0,0.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7731341810,ооо «оз форензика»,московский экспортный центр,да,мэц +,2017-01-09,fintech,ранний рост,business software_legaltech,биометрия_искусственный интеллект и машинное обучение,b2b,62.01,26.80_62.02_62.03,,да,нет,да,да,да,-10370.0,0.0,46534.0
7743172676,ооо «инспетор клауд»,московский экспортный центр,да,мэц +,2016-09-13,retailtech и e-commerce,ранний рост,retailtech,компьютерное зрение,b2b,72.19,62.01_62.02_62.09,юл микро,нет,да,да,да,да,-4080.0,0.0,0.0
7725328391,ооо «домопульт»,московский экспортный центр,да,мэц +,2016-08-23,недвижимость и строительство,ранний рост,proptech,,b2b_b2c,62.01,62.01_62.02_63.11,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
7451278717,ооо «срм солюшенс»,московский экспортный центр,да,мэц +,2009-02-04,,расширение,advertising & marketing,искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_62.09,юл малое,нет,нет,нет,да,нет,0.0,0.0,0.0
7709973919,ооо «бизнес аналитика»,московский экспортный центр,да,мэц +,2016-09-16,"ит, разработка по_консалтинг",ранний рост,advertising & marketing_business software,,b2b,63.11.1,62.01_62.02_62.09,юл среднее,да,нет,да,да,да,-25484.0,0.0,0.0
7730253840,ооо «монк диджитал лаб»,московский экспортный центр,да,мэц +,2019-10-09,,ранний рост,business software,искусственный интеллект и машинное обучение,b2b,72.19,62.01_62.02_62.03,,нет,нет,да,да,да,8212.0,0.0,0.0
7731323200,ооо «спутник»,московский экспортный центр,да,мэц +,2016-08-01,недвижимость и строительство,ранний рост,proptech,интернет вещей,b2b2c,62.01,26.12_60.10_62.02,,нет,нет,да,да,да,4098.0,0.0,32503.0
7733327426,ооо «ювл роботикс»,московский экспортный центр,да,мэц +,2018-04-24,транспорт и логистика,ранний рост,transport & logistics,беспилотники,b2b,72.19,71.20.1_71.20.3_71.20.4,юл микро,нет,да,да,да,да,0.0,0.0,0.0
7731341810,ооо «оз форензика»,московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7703761097,ооо «лаборатория наносемантика»,московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7709973919,ооо «бизнес аналитика»,московский экспортный центр,да,мэц +,2016-09-16,"ит, разработка по_консалтинг",ранний рост,advertising & marketing_business software,,b2b,63.11.1,62.01_62.02_62.09,юл среднее,да,нет,да,да,да,-25484.0,0.0,0.0
7730253840,ооо «монк диджитал лаб»,московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
6501272461,ооо «визитек»,московский экспортный центр,да,мэц +,2015-03-26,промышленность и индустрия 4.0,,,,,62.01,46.51_60.20_62.02,,да,нет,да,нет,нет,0.0,0.0,0.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
6950198920,ооо «симбионикс»,московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7724883963,ооо «юним»,московский экспортный центр,да,мэц +,2013-07-31,healthtech,ранний рост,healthcare,,b2b,62.09,46.46.1_46.46.2_46.90,юл малое,да,да,да,да,да,37737.0,0.0,101334.0
7734387717,"ооо ""толкфинанс""",московский экспортный центр,да,мэц +,2016-07-22,fintech,расширение,fintech,искусственный интеллект и машинное обучение,b2c,72.19.9,18.14_28.29.43_47.91,юл малое,нет,да,да,да,да,0.0,0.0,0.0
7734675810,"ооо ""вкусвилл""",московский экспортный центр,да,мэц +,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
7731323200,"ооо ""спутник""",московский экспортный центр,да,мэц +,2016-08-01,недвижимость и строительство,ранний рост,proptech,интернет вещей,b2b2c,62.01,26.12_60.10_62.02,,нет,нет,да,да,да,4098.0,0.0,32503.0
7724883963,"ооо ""юним""",московский экспортный центр,да,мэц +,2013-07-31,healthtech,ранний рост,healthcare,,b2b,62.09,46.46.1_46.46.2_46.90,юл малое,да,да,да,да,да,37737.0,0.0,101334.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7714420229,"ооо ""платформа третье мнение""",московский экспортный центр,да,мэц +,2017-12-14,healthtech,ранний рост,healthcare,искусственный интеллект и машинное обучение,b2b_b2g,62.01,62.02_62.02.1_63.11.1,юл микро,нет,нет,да,да,да,-54385.0,1.0,0.0
7719402047,"ооо ""моторика""",московский экспортный центр,да,мэц +,2015-02-05,healthtech,ранний рост,healthcare,ar/vr_аддитивные технологии_робототехника,b2b2c_b2c,72.19,72.19,юл малое,да,да,да,да,да,-41282.0,0.0,48876.0
7733327426,ооо «ювл роботикс»,московский экспортный центр,да,мэц +,2018-04-24,транспорт и логистика,ранний рост,transport & logistics,беспилотники,b2b,72.19,71.20.1_71.20.3_71.20.4,юл микро,нет,да,да,да,да,0.0,0.0,0.0
6950198920,"ооо ""симбионикс""",московский экспортный центр,да,мэц +,2016-10-20,,посевная,healthcare,робототехника,b2b,72.19,21.20_46.18_46.46.2,юл микро,да,да,да,да,да,-10123.0,1596.0,-356.0
7704450023,"ооо ""фокус технологии""",московский экспортный центр,да,мэц +,2018-01-11,retailtech и e-commerce,ранний рост,retailtech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,62.01_62.02_62.03,юл микро,да,да,да,да,да,0.0,0.0,0.0
7704450023,ооо «фокус технологии»,московский экспортный центр,да,мэц +,2018-01-11,retailtech и e-commerce,ранний рост,retailtech,искусственный интеллект и машинное обучение_компьютерное зрение,b2b,62.01,62.01_62.02_62.03,юл микро,да,да,да,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-06-01,"retailtech и e-commerce_ит, разработка по_медиа и коммуникации",ранний рост,business software_мedia & communication,искусственный интеллект и машинное обучение,b2b,62.01,46.51_46.51.1_58.21,юл микро,нет,да,нет,да,да,20181.0,-756.0,21273.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2013-02-21,,расширение,edtech_hrtech,компьютерное зрение,b2b_b2g,72.19,26.20_46.51_47.41,юл микро,да,да,да,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-05-11,fintech,посевная,fintech,,b2b,62.01,62.01_62.02.9_62.03,юл микро,нет,да,нет,да,да,-16187.0,229.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2016-10-27,foodtech,ранний рост,agrotech,биотехнологии,b2b,72.11,72.11_72.19_74.90.4,юл микро,да,да,да,да,да,-6380.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-02-02,развлечения,ранний рост,advertising & marketing_entertainment,ar/vr_компьютерное зрение,b2b_b2b2c_b2g,90.01,18.12_47.52.73_59.11,юл микро,да,да,да,да,да,-27939.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2015-02-27,,,,,,27.40,26.11_26.70.1_27.40,юл микро,нет,да,нет,нет,нет,-1539.0,0.0,6661.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-07-18,,ранний рост,cleantech_transport & logistics,зеленые технологии,b2b,22.11,22.11_22.19.1_22.19.2,юл микро,нет,да,нет,да,да,-18.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2019-09-09,недвижимость и строительство,ранний рост,proptech,,b2b,62.01,43.99.9_62.01_63.11,юл микро,нет,да,да,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2015-04-01,,ранний рост,transport & logistics,,b2b,72.19,20.14.7_27.32_27.90,юл микро,нет,да,да,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2020-07-23,,посевная,business software,искусственный интеллект и машинное обучение,b2b,62.01,18.12_46.51_46.52,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2015-05-14,промышленность и индустрия 4.0,посевная,industrialtech,нанотехнологии,b2b,72.19,20.14.3_20.14.7_28.99.9,юл микро,нет,да,да,да,да,7954.0,0.0,400.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2015-10-05,,,,,,27.90,27.12_27.90_33.14,юл микро,нет,да,нет,нет,нет,21542.0,514.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2019-09-19,,ранний рост,advertising & marketing_entertainment_hrtech,3d моделирование_ar/vr,b2b,62.01,62.01_62.02_62.09,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-08-02,промышленность и индустрия 4.0,ранний рост,industrialtech,,b2b,72.19,26.11_26.51_28.41,,да,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2015-06-05,,ранний рост,proptech,,b2b_b2c,16.23,16.10_16.10.1_16.10.2,юл микро,нет,да,да,да,да,-385.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-06-05,безопасность_недвижимость и строительство,посевная,safetytech,,b2b_b2g,72.19,62.01_62.02_62.03,юл микро,да,да,да,да,да,8750.0,0.0,13575.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-03-27,промышленность и индустрия 4.0,ранний рост,industrialtech,,b2b,72.19,20.14.3_20.14.7_28.99.9,юл микро,нет,да,да,да,да,28306.0,0.0,35796.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-10-02,biotech,посевная,healthcare,биотехнологии,b2b2c_b2g,72.19,71.20_71.20.9_72.11,,нет,да,да,да,да,109.0,0.0,0.0
7728442470,"ооо ""цифровые платежи""",инвестиционная упаковка,нет,инвестиционная упаковка,2018-08-22,fintech,ранний рост,fintech,блокчейн,b2b_b2c,62.09,62.01_62.02_62.09,юл микро,нет,да,нет,да,да,6720.0,447.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2020-11-11,,,,,,72.19,62.01_72.19,юл микро,нет,да,нет,нет,нет,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2020-02-10,retailtech и e-commerce,ранний рост,retailtech,,b2b,62.01,26.11_26.12_26.51.2,юл микро,нет,да,да,да,да,802.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2016-09-06,,ранний рост,cleantech_proptech,зеленые технологии_новые и портативные источники энергии,b2c,38.32,22.21_22.23_23.99,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-10-26,fintech,ранний рост,fintech,,b2c,62.01,58.12.2_58.21_58.29,юл микро,нет,да,нет,да,нет,3728.0,0.0,11932.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2013-01-09,энергетика,ранний рост,cleantech,,b2b,72.19,20.30.2_25.61_25.62,юл малое,нет,да,да,да,нет,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-01-20,маркетинг и реклама,ранний рост,advertising & marketing,,b2b,62.01,46.11_46.12_46.13,юл микро,нет,да,нет,да,да,-30.0,30.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2020-07-07,,посевная,retailtech,интернет вещей,b2b,72.19,26.12_62.01_63.11,юл микро,нет,да,нет,да,да,59.0,10.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-01-20,маркетинг и реклама,ранний рост,advertising & marketing,,b2b,62.01,46.11_46.12_46.13,юл микро,нет,да,нет,да,да,-30.0,30.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2019-03-12,транспорт и логистика,посевная,transport & logistics,,b2b,72.19,28.22.9_28.29_62.01,юл микро,нет,да,да,да,да,-202.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2020-02-18,,посевная,healthcare,,b2b2c_b2g,72.19.3,32.50_62.01_62.02,юл микро,нет,да,нет,да,да,-2.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-08-31,,ранний рост,healthcare,,b2c,96.04,18.12_18.20_46.31.2,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,1991-12-20,,расширение,healthcare,,b2b,86.10,68.20_86.10_86.21,юл малое,нет,да,нет,да,нет,1700.0,300.0,0.0
9703019107,"ооо ""интеллект университет""",инвестиционная упаковка,нет,инвестиционная упаковка,2020-10-07,,посевная,edtech,,b2c,72.20,62.01_62.02_62.02.1,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,1970-01-01,,,,,,,,,,,,,,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2016-12-12,,посевная,industrialtech_transport & logistics,,b2b,72.19,28.13_28.24_32.99,юл микро,нет,да,да,да,да,-882.0,-52.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,1992-11-03,,расширение,agrotech,биотехнологии,b2b,72.1,21.10_21.20_21.20.1,,нет,да,нет,да,нет,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2005-02-24,недвижимость и строительство_энергетика,,,,,46.9,14.19_20.4_20.41.1,юл малое,нет,да,нет,нет,нет,12964.0,-3290.0,94720.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-03-30,,,,,,62.01,41.20_42.21_42.99,юл микро,нет,нет,да,нет,нет,124.0,0.0,14279.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2012-04-25,healthtech,ранний рост,healthcare,нейротехнологии,b2b,72.19,32.50_47.74_47.75,юл микро,нет,да,да,да,нет,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2012-09-26,,посевная,transport & logistics,,b2b,72.19,63.11.1_71.20.4_72.19,юл микро,нет,да,да,да,нет,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-04-14,,ранний рост,fintech,,b2b,62.01,46.51_46.69_47.41,юл микро,нет,да,нет,да,да,17641.0,3360.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2016-09-15,транспорт и логистика,посевная,transport & logistics,беспилотники,b2b_b2c,72.19,26.20_26.30_26.51,юл микро,нет,да,да,да,да,-5081.0,0.0,-14590.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2016-10-26,fintech,ранний рост,insurancetech_transport & logistics,,b2b_b2c,62.01,62.01_62.02_62.09,юл микро,нет,да,нет,да,да,62.0,-345.0,23408.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2018-03-20,промышленность и индустрия 4.0,ранний рост,business software_industrialtech,искусственный интеллект и машинное обучение,b2b,72.19,58.29_62.01_62.02,юл микро,нет,да,да,да,да,-603.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2013-09-09,healthtech,ранний рост,healthcare,,b2c,72.19,21.10_21.20_21.20.2,юл микро,да,да,нет,да,нет,36.0,-111.0,3708.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2015-11-25,,ранний рост,safetytech,интернет вещей,b2b_b2c,62.01,62.01_62.02_62.09,юл микро,нет,да,нет,да,нет,-97.0,23.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2019-02-11,телекоммуникации,посевная,telecom,,b2b,72.19,26.12_26.30.11_26.30.12,юл микро,нет,да,да,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,1992-06-26,healthtech,расширение,healthcare,,b2b,26.60.1,18.1_26.60.1_33.12,юл микро,нет,да,нет,да,нет,-1.0,-53.0,1564.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2011-11-10,промышленность и индустрия 4.0,ранний рост,edtech_industrialtech_proptech,ar/vr,b2b,62.01,26.20_62.01_62.02,юл микро,да,да,да,да,да,7022.0,0.0,0.0
2014021131,"ооо ""мип гринбар""",инвестиционная упаковка,нет,инвестиционная упаковка,2020-01-24,,,,,,72.11,01.61_28.30_62.01,,нет,нет,нет,нет,нет,1544.0,41.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2017-06-16,,ранний рост,retailtech_safetytech,,b2b,73.11,18.11_18.12_18.13,юл микро,нет,да,нет,да,да,0.0,0.0,0.0
,,инвестиционная упаковка,да,инвестиционная упаковка,2019-11-20,,,,,,72.19,62.01_62.02_62.09,юл микро,нет,да,нет,нет,нет,0.0,0.0,0.0
