inn,name,got_support_from,did_get_support,service,foundation_date,tech_focus,stage_of_development,market,technology,business_model,main_okved,okved_secondary,msp_category,is_export,inno_cluster_member,skolcovo_member,is_inno_company,is_startup,current_profit,current_profit_tax,current_revenue
1650350558,"ооо ""воплощение""",московский акселератор,нет,московский акселератор,2017-06-22,[],,[],[],[],28.96,"['22.29', '28.29', '28.49.13', '72.19', '22.21', '46.69', '46.62.3', '22.29.9', '46.90', '46.14.9', '47.91.2', '46.69.2']",юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
1650390180,"ооо ""веса систем""",московский акселератор,нет,московский акселератор,2020-04-09,[],,[],[],[],62.01,"['45.20', '26.12', '46.52', '26.11', '26.30', '47.42', '46.69.5', '61.90', '29.32', '26.51', '72.19', '47.91', '45.31']",юл микро,нет,нет,нет,нет,нет,216.0,-97.0,3217.0
6685023448,"ооо ""нпо бмг""",московский акселератор,нет,московский акселератор,2012-12-17,[],,[],[],[],72.19,"['21.1', '13.93', '20.1', '13.94', '28.29', '20.5', '20.4', '20.41.1', '17.11', '13.99', '13.95', '37.00']",юл малое,нет,нет,да,нет,нет,0.0,0.0,0.0
7725328391,ооо «домопульт»,московский акселератор,нет,московский акселератор,2016-08-23,['недвижимость и строительство'],ранний рост,['proptech'],[],"['b2b', 'b2c']",62.01,"['70.22', '63.11', '62.02', '62.01']",юл микро,нет,да,нет,да,да,0.0,0.0,0.0
9725029780,ооо «мой самокат»,московский акселератор,нет,московский акселератор,2020-02-14,[],ранний рост,['consumer goods & services'],[],['b2c'],77.21,"['77.21', '47.19', '63.99.1', '77.29.9', '77.39']",юл микро,нет,да,нет,да,да,-8081.0,156.0,0.0
6670442252,ооо «уралинновация»,московский акселератор,нет,московский акселератор,2016-09-27,[],расширение,['мedia & communication'],['искусственный интеллект и машинное обучение'],['b2b'],62.01,"['61.10', '74.90.92', '63.99.1', '62.03', '62.09', '61.90', '63.12', '62.02', '74.90.9', '63.11', '63.11.9']",юл микро,нет,нет,да,да,да,-11113.0,0.0,0.0
5009112893,ооо «логософт»,московский акселератор,нет,московский акселератор,2017-11-21,[],ранний рост,['transport & logistics'],[],['b2b'],62.01,"['49.41', '62.09', '62.03', '49.42', '63.11', '63.12', '62.02', '62.02.3', '62.02.4', '62.02.1', '62.02.2', '62.03.11', '62.03.12']",юл микро,нет,нет,нет,да,да,-180.0,-5.0,500.0
7826707808,ооо «тач продакшн»,московский акселератор,нет,московский акселератор,1993-01-26,[],,[],[],[],62.01,"['82.11', '59.11', '73.12', '72.20.1', '72.20.2', '82.99', '59.13', '63.11.1', '60.20', '63.99.2', '74.20', '70.10', '73.11', '70.22', '62.03', '72.19', '72.20', '74.10', '62.02', '63.12', '58.29', '63.91', '62.09', '59.12', '63.99.11', '63.99.1', '63.11', '63.99.12', '82.30', '73.20', '74.30', '73.20.2', '63.99', '82.19', '35.12.2', '45.20', '45.11', '33.20', '71.12', '45.32', '45.31', '47.78', '47.91', '43.29', '43.21']",юл микро,нет,нет,нет,нет,нет,211.0,-44.0,1134.0
7726439104,ооо «карготех»,московский акселератор,нет,московский акселератор,2018-08-28,['транспорт и логистика'],ранний рост,['transport & logistics'],['искусственный интеллект и машинное обучение'],['b2b'],62.09,"['49.41', '62.02', '63.11.1', '62.01', '72.19', '72.11', '49.42']",юл микро,нет,нет,нет,да,да,-3.0,0.0,0.0
6633027184,malivar,московский акселератор,да,добавлено - московский акселератор,2018-09-26,[],,[],[],[],62.01,"['73.11', '62.02', '47.91', '62.09', '79.90.1', '73.12', '79.90.2', '73.20']",юл микро,нет,нет,нет,нет,нет,-4905.0,0.0,0.0
9705121931,skillfolio,московский акселератор,да,добавлено - московский акселератор,2018-08-02,['hrtech'],ранний рост,['edtech'],[],"['b2b', 'b2c']",63.11,"['85.42', '85.41', '73.20', '46.90', '82.99', '58.21', '73.11', '74.90', '47.91', '46.19', '62.01', '72.20', '82.30', '63.12', '58.29', '66.19', '70.22', '60.20', '93.29', '63.11', '88.99']",юл микро,нет,да,нет,да,да,0.0,0.0,0.0
7724421422,datafuel,московский акселератор,да,добавлено - московский акселератор,2017-10-06,[],ранний рост,"['advertising & marketing', 'retailtech']",['искусственный интеллект и машинное обучение'],['b2b'],73.11,"['62.02', '74.10', '62.09', '62.01', '63.99.1', '63.11', '73.20', '63.12', '73.11']",юл микро,нет,нет,нет,да,да,14.0,410.0,0.0
9731062087,doma.ai,московский акселератор,да,добавлено - московский акселератор,2020-03-16,['недвижимость и строительство'],посевная,['proptech'],['интернет вещей'],['b2b'],62.01,"['68.32', '63.11.1', '63.99.1', '62.09', '66.22', '63.11']",юл малое,нет,нет,нет,да,да,777.0,0.0,9327.0
9717045940,сэмпломат,московский акселератор,да,добавлено - московский акселератор,2016-10-24,['retailtech и e-commerce'],ранний рост,"['advertising & marketing', 'retailtech']",[],['b2b'],58.29,"['47.99.2', '62.02.3', '25.62', '62.02', '73.11', '46.43.4', '33.12', '63.11', '62.01', '28.29.43', '59.11', '62.03.13', '73.20.1', '28.99.9']",,нет,нет,нет,да,да,0.0,0.0,0.0
9715353018,checkme,московский акселератор,да,добавлено - московский акселератор,2019-07-12,[],ранний рост,['healthcare'],[],['b2b2c'],63.11.1,"['73.11', '73.20', '70.22', '62.09', '96.09', '62.02', '63.11', '62.01', '79.90', '74.90', '63.91', '63.99', '63.99.1', '63.12', '62.03', '88.99', '86.90.9', '72.19.9', '88.10', '94.99', '94.12', '94.20', '94.11']",юл микро,нет,нет,нет,да,да,-3020.0,116.0,0.0
9701125082,docclub,московский акселератор,да,добавлено - московский акселератор,2018-12-17,"['edtech', 'healthtech']",ранний рост,"['edtech', 'healthcare']",[],['b2b2c'],73.11,"['73.20.1', '73.20', '63.11', '73.11']",юл микро,нет,да,нет,да,да,417.0,-92.0,2360.0
6671336747,eyeimprover,московский акселератор,да,добавлено - московский акселератор,2010-10-22,[],,[],[],[],27.5,"['22.29', '10.72', '93.2', '15.12', '23.13', '46.4', '58', '13.92', '46.9', '14.19', '47.1', '22.22', '14.11', '32.9', '85.42.9', '25.99', '27.9', '47.9', '10.71', '85.41', '22.1', '72.1']",юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
7725293981,cybertonica,московский акселератор,да,добавлено - московский акселератор,2015-10-29,['retailtech и e-commerce'],ранний рост,['fintech'],['искусственный интеллект и машинное обучение'],['b2b'],62.01,"['72.19', '62.02']",юл микро,да,нет,да,да,да,4345.0,0.0,33179.0
5047216501,hinted,московский акселератор,да,добавлено - московский акселератор,2018-10-19,[],ранний рост,"['business software', 'edtech']",[],['b2b'],62.01,"['62.03.1', '62.03', '62.02.4', '62.02.2', '62.09', '62.02.9', '62.02.1', '62.03.13', '62.02.3', '62.03.11', '62.03.12', '62.02', '63.12', '62.03.19', '63.11', '63.11.9', '72.20', '72.19']",юл микро,нет,нет,нет,да,да,-4324.0,40.0,0.0
1615013084,q-platform,московский акселератор,да,добавлено - московский акселератор,2016-10-14,[],,[],[],[],62.01,"['77.40', '63.99', '62.09', '68.31', '62.02', '63.91', '63.12', '63.11', '70.21', '68.32', '70.10', '63.99.1', '70.22', '62.03', '68.20']",,нет,нет,нет,нет,нет,20425.0,0.0,295.0
9709035257,saleschain,московский акселератор,да,добавлено - московский акселератор,2018-08-10,[],ранний рост,['fintech'],[],['b2b'],62.09,"['62.01', '72.19', '72.19.4', '64.91.2', '62.02.2', '64.91', '72.19.9', '62.02', '64.92.7', '62.02.3', '74.90.99', '62.02.1', '74.90.9', '63.11.1', '63.91', '74.90.92', '63.12', '72.19.3', '71.20', '64.99', '64.19', '63.11.9', '74.90', '63.99', '74.90.91', '63.11', '62.09']",юл микро,нет,нет,нет,да,да,-188.0,-327.0,30526.0
7801624934,agentapp,московский акселератор,да,добавлено - московский акселератор,2014-03-06,[],,[],[],[],72.19,"['62.09', '70.22', '66.21', '72.19', '95.11', '73.11', '63.11', '66.22', '63.11.1', '62.02', '73.12', '73.20', '62.01']",юл микро,нет,нет,нет,нет,нет,0.0,0.0,0.0
9731029594,capturica,московский акселератор,да,добавлено - московский акселератор,2019-02-19,"['retailtech и e-commerce', 'маркетинг и реклама']",ранний рост,['business software'],['искусственный интеллект и машинное обучение'],['b2b'],62.01,"['63.11', '62.02', '63.11.1', '62.09']",юл микро,нет,нет,да,да,да,9042.0,776.0,0.0
7451278717,konnektu,московский акселератор,да,добавлено - московский акселератор,2009-02-04,[],расширение,['advertising & marketing'],['искусственный интеллект и машинное обучение'],['b2b'],72.19,"['73.11', '62.01', '62.09', '70.22', '62.02', '70.21', '73.20', '63.11']",юл малое,нет,нет,нет,да,нет,0.0,0.0,0.0
7724653712,andata,московский акселератор,да,добавлено - московский акселератор,2008-03-06,"['ит, разработка по']",ранний рост,['advertising & marketing'],['искусственный интеллект и машинное обучение'],['b2b'],95.11,"['43.22', '62.02', '26.2', '47.91.4', '33.20', '63.11', '95.12', '47.41', '62.01', '85.42.9', '81.10', '72.19', '26.20', '69.10', '47.91.3', '46.14.1', '70.22', '46.51', '69.20', '82.99', '43.21', '62.09', '78.10', '28.23', '77.33', '47.91.2', '73.20', '33.14', '61.10.1']",юл микро,нет,да,нет,да,нет,0.0,0.0,0.0
9718130676,aplaut,московский акселератор,да,добавлено - московский акселератор,2019-02-25,['retailtech и e-commerce'],ранний рост,['advertising & marketing'],[],['b2b'],62.01,"['73.20', '63.11.1', '70.22', '73.11', '63.11', '62.01']",юл микро,нет,нет,нет,да,да,2042.0,-296.0,17178.0
2311222232,mindscore,московский акселератор,да,добавлено - московский акселератор,2016-09-14,[],,[],[],[],72.19,"['72.20', '62.01', '63.11', '73.20', '62.09', '63.12', '62.02', '46.51', '63.11.1', '73.11']",юл микро,нет,нет,да,нет,нет,0.0,0.0,0.0
3123371473,passteam,московский акселератор,да,добавлено - московский акселератор,2015-09-03,[],,[],[],[],62.01,"['62.02', '62.09', '69.20', '69.10', '95.11', '63.11.1', '63.11', '62.01']",юл микро,нет,нет,нет,нет,нет,-5961.0,0.0,0.0
7733323742,fastest,московский акселератор,да,добавлено - московский акселератор,2017-10-27,['retailtech и e-commerce'],ранний рост,['advertising & marketing'],['компьютерное зрение'],['b2b'],72.19,['72.19'],,да,да,нет,да,да,-5527.0,17.0,0.0
